CABOZANTINIB+C1335729,CABOZANTINIB,C1335729,['29693796']
CABOZANTINIB+C0280100,CABOZANTINIB,C0280100,"['29693796', '29059635']"
CABOZANTINIB+C3897752,CABOZANTINIB,C3897752,['29660005']
CABOZANTINIB+C0007129,CABOZANTINIB,C0007129,['29445030']
CABOZANTINIB+C0518214,CABOZANTINIB,C0518214,['29377755']
CABOZANTINIB+C0017636,CABOZANTINIB,C0017636,"['29036345', '29016998']"
CABOZANTINIB+C3539878,CABOZANTINIB,C3539878,"['29028513', '27789775']"
CABOZANTINIB+C0677886,CABOZANTINIB,C0677886,['28755607']
CABOZANTINIB+C0206698,CABOZANTINIB,C0206698,['28192597']
CABOZANTINIB+C4520898,CABOZANTINIB,C4520898,['27714541']
CABOZANTINIB+C0235974,CABOZANTINIB,C0235974,['27439894']
CABOZANTINIB+C0877373,CABOZANTINIB,C0877373,"['27439894', '23169517']"
CABOZANTINIB+C4551538,CABOZANTINIB,C4551538,['27020089']
CABOZANTINIB+C0555198,CABOZANTINIB,C0555198,['26588662']
CABOZANTINIB+C1261473,CABOZANTINIB,C1261473,['24724719']
CABOZANTINIB+C0278828,CABOZANTINIB,C0278828,['24724719']
CABOZANTINIB+C0152013,CABOZANTINIB,C0152013,['23533264']
DACOMITINIB+C0948807,DACOMITINIB,C0948807,"['35195881', '26048096']"
DACOMITINIB+C0007131,DACOMITINIB,C0007131,"['34140482', '33331989', '32159882', '31858327', '29864379', '29191595', '28285698', '27287210', '26899759', '26768165', '25521398', '25456362', '25439691', '24501009', '22753918']"
DACOMITINIB+C1960925,DACOMITINIB,C1960925,"['33721611', '28958502']"
DACOMITINIB+C3887654,DACOMITINIB,C3887654,"['32147669', '29734047', '28921872', '28575464', '27289242', '26899759', '25937431', '25899785', '24501009', '23108949', '22753918']"
DACOMITINIB+C0235974,DACOMITINIB,C0235974,['32147669']
DACOMITINIB+C4087141,DACOMITINIB,C4087141,['29734047']
DACOMITINIB+C0238348,DACOMITINIB,C0238348,['28921872']
DACOMITINIB+C0334246,DACOMITINIB,C0334246,['28921872']
DACOMITINIB+C3897752,DACOMITINIB,C3897752,['28575464']
DACOMITINIB+C4329281,DACOMITINIB,C4329281,"['27733479', '22249430']"
DACOMITINIB+C1168401,DACOMITINIB,C1168401,"['27289242', '25424851', '23108949']"
DACOMITINIB+C0024623,DACOMITINIB,C0024623,['26581547']
DACOMITINIB+C1142025,DACOMITINIB,C1142025,['26462025']
DACOMITINIB+C4528408,DACOMITINIB,C4528408,['25937431']
DACOMITINIB+C0242379,DACOMITINIB,C0242379,['25899785']
DACOMITINIB+C0027651,DACOMITINIB,C0027651,['25899785']
DACOMITINIB+C0278987,DACOMITINIB,C0278987,['25439692']
DACOMITINIB+C1096155,DACOMITINIB,C1096155,['23760812']
GANDOTINIB+C0027022,GANDOTINIB,C0027022,['30025280']
OLVEREMBATINIB+C0023473,OLVEREMBATINIB,C0023473,['35982483']
CERITINIB+C0007131,CERITINIB,C0007131,"['35298959', '33249379', '33033286', '31778798', '31634667', '31075537', '31020351', '30851442', '29474558', '29135281', '28602779', '28520527', '28424965', '28369553', '28126333', '27432917', '26973324', '26020125', '24670165']"
CERITINIB+C0006826,CERITINIB,C0006826,['34780709']
CERITINIB+C0220650,CERITINIB,C0220650,['34702773']
CERITINIB+C3897752,CERITINIB,C3897752,['34702773']
CERITINIB+C4329281,CERITINIB,C4329281,['34319586']
CERITINIB+C0027651,CERITINIB,C0027651,"['33394101', '27922734', '26020125']"
CERITINIB+C0278987,CERITINIB,C0278987,"['30362839', '29959809', '28729021', '25754348']"
CERITINIB+C0206180,CERITINIB,C0206180,['26337354']
CERITINIB+C0024299,CERITINIB,C0024299,['26337354']
SAPITINIB+C0678222,SAPITINIB,C0678222,"['27654971', '24875132']"
SAPITINIB+C0877373,SAPITINIB,C0877373,"['27654971', '24875132']"
SAPITINIB+C4329281,SAPITINIB,C4329281,['23589215']
SAPITINIB+C0037088,SAPITINIB,C0037088,['23589215']
DECERNOTINIB+C0003873,DECERNOTINIB,C0003873,"['27084959', '26473751', '25385260']"
GOLVATINIB+C4329281,GOLVATINIB,C4329281,['25278451']
DEFACTINIB HYDROCHLORIDE+C0007131,DEFACTINIB HYDROCHLORIDE,C0007131,['31739184']
DEFACTINIB HYDROCHLORIDE+C4329281,DEFACTINIB HYDROCHLORIDE,C4329281,"['27025608', '26334219']"
DEFACTINIB+C0007131,DEFACTINIB,C0007131,['31739184']
DEFACTINIB+C0812413,DEFACTINIB,C0812413,['30785827']
CAPMATINIB+C4329281,CAPMATINIB,C4329281,"['34053700', '30724423']"
CAPMATINIB+C0948807,CAPMATINIB,C0948807,['34046915']
CAPMATINIB+C0684249,CAPMATINIB,C0684249,['33545388']
CAPMATINIB+C0007131,CAPMATINIB,C0007131,"['33506571', '32240796', '30156984']"
CAPMATINIB+C0280100,CAPMATINIB,C0280100,['33300203']
CAPMATINIB+C1527249,CAPMATINIB,C1527249,['32410080']
CAPMATINIB+C0280099,CAPMATINIB,C0280099,['31778267']
CAPMATINIB+C0278878,CAPMATINIB,C0278878,['31776899']
CAPMATINIB+C3897752,CAPMATINIB,C3897752,['31776899']
ENTOSPLETINIB+C0023434,ENTOSPLETINIB,C0023434,"['34196037', '32156743', '25696919']"
ENTOSPLETINIB+C0023467,ENTOSPLETINIB,C0023467,['32820015']
ENTOSPLETINIB+C0677728,ENTOSPLETINIB,C0677728,['30183069']
ENTOSPLETINIB+C0334634,ENTOSPLETINIB,C0334634,['30183069']
ENTOSPLETINIB+C0024305,ENTOSPLETINIB,C0024305,['26968534']
ENTOSPLETINIB+C0032285,ENTOSPLETINIB,C0032285,['26968534']
ENTOSPLETINIB+C0854802,ENTOSPLETINIB,C0854802,['26968534']
ENTOSPLETINIB+C0278791,ENTOSPLETINIB,C0278791,['26968534']
LORLATINIB+C0007131,LORLATINIB,C0007131,"['35660971', '35307611', '35026476', '34080140', '33973232', '33937954', '33639216', '33449423', '32060867', '31669155', '30413378', '29074098']"
LORLATINIB+C0684249,LORLATINIB,C0684249,['35584349']
LORLATINIB+C0277556,LORLATINIB,C0277556,['35584349']
LORLATINIB+C1335499,LORLATINIB,C1335499,['35026476']
LORLATINIB+C1565489,LORLATINIB,C1565489,['35018553']
FILGOTINIB+C1290884,FILGOTINIB,C1290884,['35614292']
FILGOTINIB+C0003873,FILGOTINIB,C0003873,"['35072287', '34980223', '34910203', '34910188', '34385364', '33526618', '33504485', '33452004', '33274687', '31334793', '29566740', '28622463', '27993829', '27993828']"
FILGOTINIB+C0024137,FILGOTINIB,C0024137,['34498056']
FILGOTINIB+C0038013,FILGOTINIB,C0038013,"['34352069', '30360970']"
FILGOTINIB+C0009324,FILGOTINIB,C0009324,['34090625']
FILGOTINIB+C0024131,FILGOTINIB,C0024131,['33380521']
FILGOTINIB+C2895172,FILGOTINIB,C2895172,['33380521']
FILGOTINIB+C0017665,FILGOTINIB,C0017665,['33380521']
FILGOTINIB+C0003864,FILGOTINIB,C0003864,['31624837']
FILGOTINIB+C0003872,FILGOTINIB,C0003872,['30360969']
FILGOTINIB+C0037088,FILGOTINIB,C0037088,"['27993829', '27993828']"
FILGOTINIB+C0010346,FILGOTINIB,C0010346,['27988142']
GILTERITINIB+C0023467,GILTERITINIB,C0023467,"['36163799', '34981560']"
GILTERITINIB+C4528668,GILTERITINIB,C4528668,"['35130342', '34363558', '33632926', '28645776']"
GILTERITINIB+C0023465,GILTERITINIB,C0023465,"['35081255', '33368797']"
GILTERITINIB+C2349276,GILTERITINIB,C2349276,['30039554']
SAVOLITINIB+C0205697,SAVOLITINIB,C0205697,['34166627']
SAVOLITINIB+C0007131,SAVOLITINIB,C0007131,"['34166627', '33939068', '33052556', '32027846']"
SAVOLITINIB+C0877373,SAVOLITINIB,C0877373,['33939068']
SAVOLITINIB+C1306837,SAVOLITINIB,C1306837,"['33592176', '32469384', '28644771']"
SAVOLITINIB+C0684249,SAVOLITINIB,C0684249,['32139298']
SAVOLITINIB+C3266262,SAVOLITINIB,C3266262,['32139298']
SAVOLITINIB+C4329281,SAVOLITINIB,C4329281,['30952639']
TEPOTINIB+C0007131,TEPOTINIB,C0007131,"['34789481', '32479794', '32469185']"
TEPOTINIB+C1706732,TEPOTINIB,C1706732,"['33972742', '33824476']"
TEPOTINIB+C0280100,TEPOTINIB,C0280100,['32328660']
TEPOTINIB+C1096155,TEPOTINIB,C1096155,['32221754']
TEPOTINIB+C4329281,TEPOTINIB,C4329281,['31822497']
PYROTINIB+C0278987,PYROTINIB,C0278987,['36031613']
PYROTINIB+C1960398,PYROTINIB,C1960398,"['35713517', '35235873', '33000490']"
PYROTINIB+C0152013,PYROTINIB,C0152013,['35101045']
PYROTINIB+C0678222,PYROTINIB,C0678222,"['35085506', '33581774']"
PYROTINIB+C0220650,PYROTINIB,C0220650,['35085506']
PYROTINIB+C0007131,PYROTINIB,C0007131,"['34753778', '34530760', '30596880']"
PYROTINIB+C4721209,PYROTINIB,C4721209,"['34407046', '31430226', '31138588']"
PYROTINIB+C4528551,PYROTINIB,C4528551,['33000490']
PYROTINIB+C4528557,PYROTINIB,C4528557,['33000490']
PYROTINIB+C0677984,PYROTINIB,C0677984,['32660609']
PYROTINIB+C3887654,PYROTINIB,C3887654,"['30596880', '28498781']"
PYROTINIB+C0278488,PYROTINIB,C0278488,['28498781']
TESEVATINIB+C0877373,TESEVATINIB,C0877373,['30030583']
TESEVATINIB+C0007131,TESEVATINIB,C0007131,"['22722787', '22011666']"
EPITINIB+C0153676,EPITINIB,C0153676,['35654732']
POZIOTINIB+C0007131,POZIOTINIB,C0007131,"['35820397', '34843401']"
POZIOTINIB+C1168401,POZIOTINIB,C1168401,['34528763']
POZIOTINIB+C3250443,POZIOTINIB,C3250443,['31588020']
POZIOTINIB+C0006826,POZIOTINIB,C0006826,['31588020']
POZIOTINIB+C3887654,POZIOTINIB,C3887654,"['31588020', '30720867', '29978467', '28859471', '25377158']"
POZIOTINIB+C0024623,POZIOTINIB,C0024623,['30945121']
POZIOTINIB+C0877373,POZIOTINIB,C0877373,"['30945121', '25377158']"
POZIOTINIB+C1960398,POZIOTINIB,C1960398,['30720867']
POZIOTINIB+C4721209,POZIOTINIB,C4721209,['29978467']
POZIOTINIB+C4329281,POZIOTINIB,C4329281,['28859471']
MERESTINIB+C4684879,MERESTINIB,C4684879,['34592180']
MERESTINIB+C0027627,MERESTINIB,C0027627,['34499416']
MERESTINIB+C0346973,MERESTINIB,C0346973,['32537847']
MERESTINIB+C0877373,MERESTINIB,C0877373,['30833489']
MERESTINIB+C3266262,MERESTINIB,C3266262,['23275061']
MERESTINIB+C0027651,MERESTINIB,C0027651,['23275061']
ROCILETINIB+C0007131,ROCILETINIB,C0007131,"['26747242', '25923550']"
ROCILETINIB+C1335499,ROCILETINIB,C1335499,['26720284']
BRIGATINIB+C0007131,BRIGATINIB,C0007131,"['34537440', '34423676', '34182952', '33744781', '33248320', '33185028', '33039599', '32780660', '32135189', '31756496', '31364872', '31305295', '30280657', '29768119', '29451020', '28475456', '27836716']"
BRIGATINIB+C1565489,BRIGATINIB,C1565489,['33742299']
BRIGATINIB+C1335499,BRIGATINIB,C1335499,['33039599']
BRIGATINIB+C0220650,BRIGATINIB,C0220650,['29768119']
BRIGATINIB+C0006826,BRIGATINIB,C0006826,['27836716']
ERDAFITINIB+C4288754,ERDAFITINIB,C4288754,"['35030333', '34977972', '31340094']"
ERDAFITINIB+C0007138,ERDAFITINIB,C0007138,['31378458']
ERDAFITINIB+C1335729,ERDAFITINIB,C1335729,"['31280362', '31088831', '28965185']"
ERDAFITINIB+C0280100,ERDAFITINIB,C0280100,"['31280362', '31088831', '28965185']"
ERDAFITINIB+C3887654,ERDAFITINIB,C3887654,"['31088831', '28965185', '26324363']"
ERDAFITINIB+C4329281,ERDAFITINIB,C4329281,['26324363']
NAQUOTINIB+C0278984,NAQUOTINIB,C0278984,['31070709']
NAQUOTINIB+C0007131,NAQUOTINIB,C0007131,"['29972716', '28954786']"
NAQUOTINIB+C1960925,NAQUOTINIB,C1960925,['29807396']
EDICOTINIB+C0003873,EDICOTINIB,C0003873,['26233509']
EDICOTINIB+C3897729,EDICOTINIB,C3897729,['25628399']
FUTIBATINIB+C4329281,FUTIBATINIB,C4329281,"['34551969', '32622884']"
NAZARTINIB+C0007131,NAZARTINIB,C0007131,"['35810553', '31954624']"
OLMUTINIB+C0007131,OLMUTINIB,C0007131,"['33434335', '31447004']"
OLMUTINIB+C0027651,OLMUTINIB,C0027651,['31447004']
PEXIDARTINIB+C1318543,PEXIDARTINIB,C1318543,"['33977825', '33043474', '31229240']"
PEXIDARTINIB+C0427008,PEXIDARTINIB,C0427008,['33977825']
PEXIDARTINIB+C0280100,PEXIDARTINIB,C0280100,"['33043474', '32943455']"
PEXIDARTINIB+C0027831,PEXIDARTINIB,C0027831,['32943455']
PEXIDARTINIB+C0206728,PEXIDARTINIB,C0206728,['32943455']
PEXIDARTINIB+C0023418,PEXIDARTINIB,C0023418,['32943455']
PEXIDARTINIB+C4528668,PEXIDARTINIB,C4528668,['32330242']
PEXIDARTINIB+C0238198,PEXIDARTINIB,C0238198,['31213500']
PEXIDARTINIB+C4329281,PEXIDARTINIB,C4329281,['30825104']
PEXIDARTINIB+C3897752,PEXIDARTINIB,C3897752,['26449250']
ROGARATINIB+C4509816,ROGARATINIB,C4509816,['36099710']
ROGARATINIB+C0877373,ROGARATINIB,C0877373,['31405822']
NINGETINIB+C0007131,NINGETINIB,C0007131,['33098714']
TUCATINIB+C0278488,TUCATINIB,C0278488,['34954044']
TUCATINIB+C0220650,TUCATINIB,C0220650,"['34954044', '32468955', '29804905']"
TUCATINIB+C0018790,TUCATINIB,C0018790,['32989831']
TUCATINIB+C1960398,TUCATINIB,C1960398,['32468955']
TUCATINIB+C4721209,TUCATINIB,C4721209,"['32461105', '31825569', '29955792', '29804905']"
GLESATINIB+C4329281,GLESATINIB,C4329281,['35347559']
GLESATINIB+C0684249,GLESATINIB,C0684249,['28765324']
SITRAVATINIB+C4329281,SITRAVATINIB,C4329281,['35767205']
SITRAVATINIB+C0279702,SITRAVATINIB,C0279702,['35442707']
ENSARTINIB+C0007131,ENSARTINIB,C0007131,"['34473194', '34288491', '34265433', '33588113', '31628085', '29563138']"
ENSARTINIB+C1096155,ENSARTINIB,C1096155,['33044566']
CERDULATINIB+C0011615,CERDULATINIB,C0011615,['33493530']
CERDULATINIB+C0677936,CERDULATINIB,C0677936,"['30592080', '30333224']"
CERDULATINIB+C0027651,CERDULATINIB,C0027651,['30333224']
CERDULATINIB+C0549379,CERDULATINIB,C0549379,['30333224']
POSELTINIB+C0003873,POSELTINIB,C0003873,['33323529']
AVAPRITINIB+C0221013,AVAPRITINIB,C0221013,['34873347']
AVAPRITINIB+C0879615,AVAPRITINIB,C0879615,['34343033']
AVAPRITINIB+C0238198,AVAPRITINIB,C0238198,"['33465704', '33301227', '32615108']"
DERAZANTINIB+C3887654,DERAZANTINIB,C3887654,['28972963']
DERAZANTINIB+C0280100,DERAZANTINIB,C0280100,['28972963']
SURUFATINIB+C0206754,SURUFATINIB,C0206754,"['35489301', '35344750', '32966811', '30833272']"
SURUFATINIB+C4684879,SURUFATINIB,C4684879,['34355801']
SURUFATINIB+C0242363,SURUFATINIB,C0242363,['32966810']
SURUFATINIB+C1337013,SURUFATINIB,C1337013,['32075524']
SURUFATINIB+C0238462,SURUFATINIB,C0238462,['32075524']
SURUFATINIB+C1096666,SURUFATINIB,C1096666,['32075524']
SURUFATINIB+C4329281,SURUFATINIB,C4329281,['28159938']
ALFLUTINIB+C0007131,ALFLUTINIB,C0007131,"['33780662', '32007598']"
PEMIGATINIB+C0006826,PEMIGATINIB,C0006826,['35176457']
PEMIGATINIB+C3887654,PEMIGATINIB,C3887654,['35176457']
PEMIGATINIB+C0877373,PEMIGATINIB,C0877373,['35176457']
PEMIGATINIB+C0206698,PEMIGATINIB,C0206698,"['32677452', '32203698']"
RADOTINIB+C0023474,RADOTINIB,C0023474,"['32012231', '28939746', '24705186']"
RADOTINIB+C0023473,RADOTINIB,C0023473,"['29577681', '26666371']"
TARLOXOTINIB+C3887654,TARLOXOTINIB,C3887654,"['35435625', '33355298']"
TARLOXOTINIB+C1168401,TARLOXOTINIB,C1168401,['35435625']
FILGOTINIB MALEATE+C0003873,FILGOTINIB MALEATE,C0003873,"['27993829', '27993828']"
FILGOTINIB MALEATE+C0037088,FILGOTINIB MALEATE,C0037088,"['27993829', '27993828']"
ANLOTINIB+C0677886,ANLOTINIB,C0677886,['35858589']
ANLOTINIB+C0677936,ANLOTINIB,C0677936,['35858589']
ANLOTINIB+C0278726,ANLOTINIB,C0278726,"['35788937', '35388976']"
ANLOTINIB+C0748505,ANLOTINIB,C0748505,"['35675031', '29895706']"
ANLOTINIB+C0007131,ANLOTINIB,C0007131,"['35672525', '35356064', '34956561', '34482102', '34423518', '34357411', '33524601', '32447474', '32163662', '32064794', '31870132', '30666799', '30578392', '30392239', '30098152', '30032842', '29438373']"
ANLOTINIB+C0476089,ANLOTINIB,C0476089,['35623659']
ANLOTINIB+C0877373,ANLOTINIB,C0877373,['35623659']
ANLOTINIB+C1319315,ANLOTINIB,C1319315,['35513832']
ANLOTINIB+C0334277,ANLOTINIB,C0334277,['35513832']
ANLOTINIB+C1707251,ANLOTINIB,C1707251,['35251294']
ANLOTINIB+C0278584,ANLOTINIB,C0278584,['35192397']
ANLOTINIB+C0027651,ANLOTINIB,C0027651,['34956561']
ANLOTINIB+C0494165,ANLOTINIB,C0494165,['34939373']
ANLOTINIB+C0149925,ANLOTINIB,C0149925,"['34939373', '34596367', '34302324', '34006926']"
ANLOTINIB+C4528750,ANLOTINIB,C4528750,['34724131']
ANLOTINIB+C0007115,ANLOTINIB,C0007115,['34610756']
ANLOTINIB+C0032227,ANLOTINIB,C0032227,['34596367']
ANLOTINIB+C0278727,ANLOTINIB,C0278727,"['34417989', '32557583']"
ANLOTINIB+C0393706,ANLOTINIB,C0393706,['34302324']
ANLOTINIB+C0020538,ANLOTINIB,C0020538,['34273139']
ANLOTINIB+C0149782,ANLOTINIB,C0149782,['34273139']
ANLOTINIB+C0346973,ANLOTINIB,C0346973,['34105207']
ANLOTINIB+C0238462,ANLOTINIB,C0238462,"['33832949', '30142994']"
ANLOTINIB+C1706732,ANLOTINIB,C1706732,['33826043']
ANLOTINIB+C0553580,ANLOTINIB,C0553580,['33611805']
ANLOTINIB+C1142025,ANLOTINIB,C1142025,['33586360']
ANLOTINIB+C0854988,ANLOTINIB,C0854988,['32944404']
ANLOTINIB+C0024623,ANLOTINIB,C0024623,['32499264']
ANLOTINIB+C0549410,ANLOTINIB,C0549410,['32447474']
ANLOTINIB+C1527311,ANLOTINIB,C1527311,['32163662']
ANLOTINIB+C0027627,ANLOTINIB,C0027627,['32163662']
ANLOTINIB+C0278987,ANLOTINIB,C0278987,['32077550']
ANLOTINIB+C0278678,ANLOTINIB,C0278678,['30902918']
ANLOTINIB+C1096666,ANLOTINIB,C1096666,['30142994']
ANLOTINIB+C0518214,ANLOTINIB,C0518214,['30032842']
ANLOTINIB+C4528201,ANLOTINIB,C4528201,['29895706']
ANLOTINIB+C4329281,ANLOTINIB,C4329281,['27716285']
ANLOTINIB+C3266262,ANLOTINIB,C3266262,['27716285']
FRUQUINTINIB+C0346973,FRUQUINTINIB,C0346973,"['33993740', '32901330', '29946728', '28103904']"
FRUQUINTINIB+C4688308,FRUQUINTINIB,C4688308,"['32592986', '29528793']"
FRUQUINTINIB+C4329281,FRUQUINTINIB,C4329281,['27299749']
FISOGATINIB+C2239176,FISOGATINIB,C2239176,['31575541']
SELPERCATINIB+C0027651,SELPERCATINIB,C0027651,['36108661']
SELPERCATINIB+C0280100,SELPERCATINIB,C0280100,['36108661']
SELPERCATINIB+C0040136,SELPERCATINIB,C0040136,['36108661']
SELPERCATINIB+C0007131,SELPERCATINIB,C0007131,"['35930972', '35799394', '34523767']"
SELPERCATINIB+C0238462,SELPERCATINIB,C0238462,['34516023']
PRALSETINIB+C0006826,PRALSETINIB,C0006826,['35962206']
PRALSETINIB+C3887654,PRALSETINIB,C3887654,['35962206']
PRALSETINIB+C0280100,PRALSETINIB,C0280100,['35962206']
PRALSETINIB+C3266262,PRALSETINIB,C3266262,"['34118198', '34118197']"
PRALSETINIB+C1096666,PRALSETINIB,C1096666,['34118198']
PRALSETINIB+C0007131,PRALSETINIB,C0007131,['34118197']
SORAFENIB+C0279702,SORAFENIB,C0279702,"['22658883', '17215530', '32466961', '31542243', '24726142', '24396030', '23614653', '22692704']"
SORAFENIB+C1527249,SORAFENIB,C1527249,"['22615057', '16197622']"
SORAFENIB+C0877373,SORAFENIB,C0877373,"['22615057', '21447721', '21045832', '20839031', '20803052', '20521052', '20204367', '19903778', '19536901', '18541894', '16397036', '32274565', '30920122', '29241084', '26644411', '26581401', '26397228', '26068189', '24637941', '24574334', '24189171', '23887852', '23756764', '23532594', '23444220', '22954665', '22771827']"
SORAFENIB+C0027627,SORAFENIB,C0027627,"['22576149', '22192652', '21976121', '21834960', '36050712', '29455421', '25503897', '24727992', '24675507']"
SORAFENIB+C0007134,SORAFENIB,C0007134,"['22576149', '22415798', '22169794', '22056247', '21976121', '21724350', '21324953', '20881475', '20842130', '20656473', '20651059', '20159822', '20089558', '20085939', '19862815', '19850637', '19804431', '19757215', '19451442', '19213666', '18840822', '18219225', '17951335', '17664477', '15448036', '35213214', '33980467', '33646489', '33472450', '33052759', '31810797', '29547835', '29274030', '29177440', '28244475', '26830973', '26077237', '25777345', '25688511', '25503897', '25420693', '24823696', '24727992', '24675507', '24595903', '24365125', '24351402', '24152417', '24124745', '24091892', '23598172', '23359179', '23237922', '22714005']"
SORAFENIB+C4525060,SORAFENIB,C4525060,['22571717']
SORAFENIB+C0278678,SORAFENIB,C0278678,"['22551785', '22212284', '22156795', '21599551', '21481133', '21476015', '21464158', '21448165', '21246251', '20806321', '20615828', '20163987', '19652060', '19652053', '19522059', '19171708', '17664476', '17363536', '16636341', '32938569', '30529901', '30058839', '28012035', '27981711', '27498023', '26969090', '26452347', '26117830', '25967143', '25952317', '25900027', '25816720', '25386811', '24598448', '24556040', '24297950', '24206640', '24063860', '24019545', '23993162', '23630366', '23579211', '23328294', '23255750', '22964169']"
SORAFENIB+C3266262,SORAFENIB,C3266262,"['22549288', '22089297', '29719302']"
SORAFENIB+C0025202,SORAFENIB,C0025202,"['22549288', '21750549', '21350850', '19188183', '18445842', '17363536', '16880785', '26307133', '25986244', '24817603', '24714776', '24598448', '22767146']"
SORAFENIB+C1706732,SORAFENIB,C1706732,"['22524575', '22477032', '22402942', '22240282', '22033636', '21986371', '21941188', '21885876', '21695438', '21594722', '21122388', '21081728', '21029658', '20424492', '20416968', '20041325', '19538872', '19101137', '19095497', '18650514', '16908937', '35798016', '35763041', '35364421', '34914889', '34910380', '34905388', '34454995', '33972742', '33855585', '33824476', '33139266', '33001135', '32847838', '32841541', '32776632', '32548867', '32417993', '32366155', '32271494', '32107609', '32084526', '31615466', '31429027', '31421157', '31305287', '31295152', '31176752', '31125576', '30954567', '30665869', '30587616', '30529387', '30352941', '30203774', '30198057', '30190369', '29982870', '29934260', '29875066', '29866075', '29719302', '29631810', '29563636', '29520435', '29386313', '29258090', '29040994', '28592620', '28591675', '28573606', '28555943', '28497756', '28120036', '28066978', '27909950', '27573564', '27681866', '27256874', '27220960', '27082062', '26884590', '26831408', '26802147', '26769245', '26462681', '26449224', '26446238', '26421430', '26095784', '26071796', '25667293', '25547503', '25488963', '25472660', '25058218', '24977690', '24930619', '24894839', '24810940', '24740650', '24737402', '24698672', '24661657', '24599799', '24438504', '24333135', '24312711', '24122122', '24081937', '23980090', '23928403', '23824645', '23580239', '23431262', '23246016', '22727733', '22675707']"
SORAFENIB+C4329281,SORAFENIB,C4329281,"['22510349', '22415798', '22232731', '22015991', '21209247', '20821331', '18477034', '17699864', '16397036', '16061863', '16006586', '15613696', '33649501', '32847973', '32436621', '27213589', '25371323', '24674875', '23146956']"
SORAFENIB+C0007131,SORAFENIB,C0007131,"['22415798', '21726819', '21576636', '21426666', '21224376', '21218460', '21212155', '20625738', '20395213', '20212250', '19760364', '19652055', '17562243', '32436621', '29110854', '26898607', '26743856', '23224737', '23079575', '22982658']"
SORAFENIB+C0278488,SORAFENIB,C0278488,"['22412143', '19739318', '19047293', '34109515', '30822621', '28830796', '28743247', '27992451', '24826798', '24370210', '23876062', '23812905']"
SORAFENIB+C0023467,SORAFENIB,C0023467,"['22368270', '20212254', '20109071', '18230792', '33603142', '32791048', '32673171', '31580501', '31237017', '30028037', '29702736', '26549589', '25239228', '24487412', '23897964', '23613521', '23061485']"
SORAFENIB+C1261473,SORAFENIB,C1261473,"['22347360', '22285963', '21527590', '20016927', '19451436', '29527631', '26202596', '24218035', '24132922', '24005614', '23801301', '23589078', '23230134', '23157681']"
SORAFENIB+C2239176,SORAFENIB,C2239176,"['22334456', '22331734', '22215073', '21981250', '21911714', '21338641', '21036880', '20642705', '20149262', '19418937', '19036146', '19032137', '17953709', '35337274', '35274724', '35226112', '35103539', '34982369', '34923912', '34541612', '34297268', '34243077', '34237154', '34189869', '34059326', '33481328', '33048465', '33039810', '32279446', '32206991', '31856618', '31832851', '31801872', '31391334', '31249394', '31185950', '31070690', '30408106', '30108162', '29943624', '29704513', '29552783', '29543938', '29498924', '29455421', '29209114', '29107679', '28687627', '28687477', '28465443', '27932229', '27821083', '27793949', '27755109', '27354623', '26952006', '26867886', '26847681', '26809111', '26735891', '26361969', '25965825', '25957784', '25750040', '25683938', '25583146', '25226843', '25173458', '25099027', '24793745', '24708192', '24681342', '24614178', '24283303', '23980084', '23749944', '23519998', '23469975', '23263829', '23129123', '22720895']"
SORAFENIB+C0549410,SORAFENIB,C0549410,"['22331734', '35226112', '29258090']"
SORAFENIB+C1112459,SORAFENIB,C1112459,"['22314421', '21664811', '34902530', '34236269', '34143971', '34087115', '34051880', '33556230', '32419473', '32265508', '31720835', '30969136', '29995286', '29433850', '29327075', '29040999', '28648803', '28349781', '28272913', '26989044', '26069923', '25294897', '23324079']"
SORAFENIB+C0018923,SORAFENIB,C0018923,['22285963']
SORAFENIB+C1335729,SORAFENIB,C1335729,"['22285181', '21735354', '20580118', '16500908', '16197622', '15870716', '34383370', '30575484', '29468456', '27977433']"
SORAFENIB+C0280100,SORAFENIB,C0280100,"['22285181', '22192652', '22006162', '21735354', '20197396', '16500908', '16197622', '15870716', '14692720', '14692719', '12503822', '34383370', '32325418', '29468456', '27977433', '23979492']"
SORAFENIB+C0238198,SORAFENIB,C0238198,['22270258']
SORAFENIB+C0278883,SORAFENIB,C0278883,"['22228638', '22223528', '21220519', '21206909', '27253171', '24197135', '23879405', '23248256', '23226204']"
SORAFENIB+C0006826,SORAFENIB,C0006826,"['22228446', '20881475', '26714427', '26275293']"
SORAFENIB+C0206686,SORAFENIB,C0206686,['22189997']
SORAFENIB+C0027651,SORAFENIB,C0027651,"['21955480', '35103539', '29982870', '28349781', '26446238', '26421430', '25226843', '24726142', '24407191', '24312711', '24012098', '23993162', '23979492', '23812905', '23614653', '23263993', '23255750']"
SORAFENIB+C0278689,SORAFENIB,C0278689,"['21955480', '21098323', '20847613', '32747013']"
SORAFENIB+C0555198,SORAFENIB,C0555198,"['21954442', '24786603', '22687197']"
SORAFENIB+C0521158,SORAFENIB,C0521158,"['21945779', '32325418']"
SORAFENIB+C0861876,SORAFENIB,C0861876,"['21932373', '29710388']"
SORAFENIB+C0279606,SORAFENIB,C0279606,['21922643']
SORAFENIB+C1337013,SORAFENIB,C1337013,"['21834960', '21289252', '19773371', '31860408', '31558473', '24768112', '22918300']"
